time,temperature_2m (°C),precipitation (mm),cloud_cover (%),visibility (m),wind_speed_10m (km/h)
2022-10-29T13:00,14.9,0,1,51000,12.1
2022-10-29T14:00,15.5,0,1,47800,10.4
2022-10-29T15:00,15.4,0,0,45000,5.8
2022-10-29T16:00,15.4,0,0,50100,7.4
2022-10-29T17:00,13.2,0,0,48900,4.4
2022-10-29T18:00,11.1,0,0,42000,4
2022-10-29T19:00,9.8,0,0,36900,3.3
2022-10-29T20:00,8.6,0,0,26000,1.9
2022-10-29T21:00,8.1,0,0,25300,5.5
2022-10-29T22:00,7.2,0,0,18700,3.1
2022-10-29T23:00,6.6,0,0,20100,4.6
2022-10-30T00:00,6.2,0,0,20800,3.8
2022-10-30T01:00,5.6,0,1,19600,2.5
2022-10-30T02:00,5.2,0,4,18200,3.6
2022-10-30T03:00,4.5,0,27,12900,2.6
2022-10-30T04:00,4.5,0,50,18300,4.4
2022-10-30T05:00,4.8,0,100,12200,2.4
2022-10-30T06:00,4.5,0,50,14200,3.6
2022-10-30T07:00,5.5,0,19,19000,3.2
2022-10-30T08:00,7.3,0,21,17100,2.6
2022-10-30T09:00,10.3,0,8,29300,3.3
2022-10-30T10:00,13.5,0,4,39500,3
2022-10-30T11:00,16.4,0,2,55900,1.8
2022-10-30T12:00,17.1,0,0,64400,4
2022-10-30T13:00,17.5,0,0,64900,3.8
2022-10-30T14:00,17.8,0,1,62800,6.6
2022-10-30T15:00,18,0,2,59400,4.4
2022-10-30T16:00,16.2,0,29,44300,10.2
2022-10-30T17:00,14.4,0,1,44500,6.2
2022-10-30T18:00,13.1,0,18,40100,3
2022-10-30T19:00,11.6,0,99,26700,3.6
2022-10-30T20:00,10.7,0,48,21100,2.9
2022-10-30T21:00,10.4,0,29,17700,3.7
2022-10-30T22:00,10.4,0,33,18200,4
2022-10-30T23:00,10.6,0,99,19800,2.2
2022-10-31T00:00,10.2,0,100,19100,7.6
2022-10-31T01:00,12,0,21,20300,0.7
2022-10-31T02:00,9.8,0,45,17300,4.7
2022-10-31T03:00,9,0,100,14100,1.5
2022-10-31T04:00,11,0,100,16000,4.5
2022-10-31T05:00,10.9,0,68,14800,2.6
2022-10-31T06:00,9.6,0,71,15700,5.4
2022-10-31T07:00,9.8,0,100,14100,2.1
2022-10-31T08:00,11.7,0,29,14900,2.9
2022-10-31T09:00,13.9,0,10,19400,4.7
2022-10-31T10:00,15.4,0,99,21600,8.1
2022-10-31T11:00,16.3,0,88,20100,9.7
2022-10-31T12:00,17.5,0,14,24100,9.7
2022-10-31T13:00,17.9,0,14,28400,11.3
2022-10-31T14:00,17.9,0,45,25300,14.2
2022-10-31T15:00,17.7,0,100,27300,11.9
2022-10-31T16:00,17,0,55,25000,11.3
2022-10-31T17:00,16,0,100,20700,10
2022-10-31T18:00,16.5,0,100,21100,7.1
2022-10-31T19:00,16.6,0,100,19800,5.9
2022-10-31T20:00,15.9,0,100,16800,5.1
2022-10-31T21:00,15.7,0,100,15400,4.4
2022-10-31T22:00,15.7,0,100,17300,3.6
2022-10-31T23:00,14.7,0,100,10900,4
2022-11-01T00:00,14.8,0,100,13900,10
2022-11-01T01:00,14.8,0,100,13300,5.2
2022-11-01T02:00,15,0,100,13400,3.8
2022-11-01T03:00,14.7,0,100,6700,7.2
2022-11-01T04:00,14.6,0,100,12200,3.4
2022-11-01T05:00,14.9,0,100,12400,7.9
2022-11-01T06:00,15,0,100,12600,6.2
2022-11-01T07:00,15.1,0,100,12300,8.5
2022-11-01T08:00,15.2,0,100,12200,7.9
2022-11-01T09:00,15.3,0,100,12200,9.7
2022-11-01T10:00,16.3,0,100,13100,11.4
2022-11-01T11:00,16.8,0,51,14200,7.9
2022-11-01T12:00,18.1,0,100,16400,12.3
2022-11-01T13:00,18.7,0,100,20200,13
2022-11-01T14:00,19.5,0,100,24600,14.2
2022-11-01T15:00,19.8,0,100,26300,13.3
2022-11-01T16:00,19.2,0,13,25300,13.1
2022-11-01T17:00,17.8,0,4,25200,8.7
2022-11-01T18:00,16.9,0,1,21300,9.7
2022-11-01T19:00,16.9,0,7,22800,10.8
2022-11-01T20:00,16.1,0,0,19400,8.4
2022-11-01T21:00,15.4,0,0,17700,7.8
2022-11-01T22:00,14.6,0,0,14900,6.5
2022-11-01T23:00,14.3,0,0,16000,6.8
2022-11-02T00:00,13.9,0,0,15300,8.4
2022-11-02T01:00,13.9,0,0,16700,6.8
2022-11-02T02:00,13.9,0,0,16100,5.8
2022-11-02T03:00,13.3,0,1,15200,7.5
2022-11-02T04:00,13,0,1,15400,7.4
2022-11-02T05:00,12.4,0,0,17900,5
2022-11-02T06:00,11.6,0,0,16900,6.6
2022-11-02T07:00,11.8,0,0,19200,5.6
2022-11-02T08:00,14.2,0,0,21100,7.9
2022-11-02T09:00,15.8,0,1,27900,12.3
2022-11-02T10:00,18.1,0,1,34800,19.1
2022-11-02T11:00,19.9,0,2,40700,16.2
2022-11-02T12:00,21.3,0,0,46300,9.9
2022-11-02T13:00,22.3,0,0,54500,7.3
2022-11-02T14:00,22.4,0,0,53600,5.9
2022-11-02T15:00,22.2,0,0,54300,8.7
2022-11-02T16:00,21.4,0,0,55300,10.8
2022-11-02T17:00,18.9,0,0,53600,9.1
2022-11-02T18:00,16.4,0,0,38300,8.1
2022-11-02T19:00,15.8,0,0,40800,4
2022-11-02T20:00,14.5,0,0,41700,4.1
2022-11-02T21:00,13.1,0,0,33900,1.1
2022-11-02T22:00,11.1,0,2,17400,4
2022-11-02T23:00,11.6,0,0,24000,2.5
2022-11-03T00:00,10.1,0,0,21300,5.6
2022-11-03T01:00,10.1,0,0,23100,3.3
2022-11-03T02:00,9.3,0,0,23300,4.3
2022-11-03T03:00,8.4,0,0,16000,2.5
2022-11-03T04:00,8,0,2,13900,1.8
2022-11-03T05:00,7.5,0,3,14700,2.5
2022-11-03T06:00,7.6,0,18,12200,5
2022-11-03T07:00,7.5,0,14,14200,7.3
2022-11-03T08:00,10.6,0,53,15100,0.4
2022-11-03T09:00,14.1,0,32,20400,3.1
2022-11-03T10:00,16.9,0,3,28900,3.3
2022-11-03T11:00,19.2,0,0,36300,3.1
2022-11-03T12:00,19.8,0,3,40700,8.8
2022-11-03T13:00,19.9,0,6,35800,8.6
2022-11-03T14:00,19.7,0,1,42300,12.2
2022-11-03T15:00,18.2,0,1,34800,12.1
2022-11-03T16:00,17.2,0,0,30800,9.7
2022-11-03T17:00,15.3,0,0,30800,6.5
2022-11-03T18:00,13.2,0,0,23100,3.2
2022-11-03T19:00,12.3,0,1,17500,5.3
2022-11-03T20:00,12,0,2,16900,8.2
2022-11-03T21:00,12,0,1,15400,7.7
2022-11-03T22:00,11.5,0,10,12200,0.8
2022-11-03T23:00,11,0,100,12200,7.1
2022-11-04T00:00,10.1,0,100,12200,7.3
2022-11-04T01:00,10.2,0,52,12600,3.3
2022-11-04T02:00,9.8,0,50,12200,9.5
2022-11-04T03:00,10.6,0,30,12400,3.6
2022-11-04T04:00,9.3,0,100,12200,3.4
2022-11-04T05:00,10.1,0,100,12200,3.9
2022-11-04T06:00,10.5,0,84,12200,5.2
2022-11-04T07:00,10.6,0,85,12200,5.4
2022-11-04T08:00,11,0,100,100,4.7
2022-11-04T09:00,12.8,0,89,12200,3.9
2022-11-04T10:00,15.2,0,100,12200,0.7
2022-11-04T11:00,16.9,0,56,15700,4.1
2022-11-04T12:00,18.2,0,95,14600,4
2022-11-04T13:00,20.6,0,14,20500,8.7
2022-11-04T14:00,21.5,0,10,26800,13.5
2022-11-04T15:00,21.3,0,95,25600,12.3
2022-11-04T16:00,19.8,0,7,21600,13.1
2022-11-04T17:00,17.9,0,44,20200,7.1
2022-11-04T18:00,17,0,100,17500,7.1
2022-11-04T19:00,16.7,0,17,18900,5.5
2022-11-04T20:00,16.3,0,13,13800,5.5
2022-11-04T21:00,17.3,0,69,17700,10.4
2022-11-04T22:00,16.4,0,89,14600,6.1
2022-11-04T23:00,15.7,0,42,12200,7.3
2022-11-05T00:00,15.6,0,10,13400,4.7
2022-11-05T01:00,15.9,0,100,15000,7.6
2022-11-05T02:00,15.7,0,44,12600,4.6
2022-11-05T03:00,16.7,0,86,13100,7.2
2022-11-05T04:00,15.8,0,46,12700,3.3
2022-11-05T05:00,15.5,0,69,12200,4.4
2022-11-05T06:00,16.4,0,52,12400,4.5
2022-11-05T07:00,16,0,100,12200,5.8
2022-11-05T08:00,18.1,0,64,13900,9.4
2022-11-05T09:00,20,0,22,16800,11.8
2022-11-05T10:00,21.6,0,6,20200,15.9
2022-11-05T11:00,22.8,0,5,21700,16.6
2022-11-05T12:00,23.6,0,3,22700,15.8
2022-11-05T13:00,24.9,0,26,31400,20.3
2022-11-05T14:00,23.6,0,78,25200,20.6
2022-11-05T15:00,23.5,0,1,25200,19.6
2022-11-05T16:00,21.4,0,2,22000,21.5
2022-11-05T17:00,20.2,0,2,21300,17.9
2022-11-05T18:00,19.7,0,3,20700,15
2022-11-05T19:00,19.2,0,99,18900,16.1
2022-11-05T20:00,18.6,0,22,16900,15.3
2022-11-05T21:00,19,0,99,18200,12.4
2022-11-05T22:00,19.4,0,99,15600,13.9
2022-11-05T23:00,19,0,99,17400,10.8
2022-11-06T00:00,18.4,0,99,15900,9
2022-11-06T01:00,18.2,0,99,18200,13
2022-11-06T02:00,18.1,0,100,17700,11.5
2022-11-06T03:00,18.9,0,99,16600,13.6
2022-11-06T04:00,18.5,0,94,18100,12.6
2022-11-06T05:00,18.6,0,46,17300,14.4
2022-11-06T06:00,17.9,0,59,14900,9.4
2022-11-06T07:00,17.9,0,99,14400,9
2022-11-06T08:00,19.2,0,87,15300,11.3
2022-11-06T09:00,20.6,0,98,16800,17
2022-11-06T10:00,21.8,0,98,17400,14.4
2022-11-06T11:00,23.1,0,93,18700,14.5
2022-11-06T12:00,23.7,0,99,20500,14.4
2022-11-06T13:00,22.7,0,100,21800,9.4
2022-11-06T14:00,22,0,100,19400,7.4
2022-11-06T15:00,22.8,0,81,20600,8.9
2022-11-06T16:00,23,0,7,24000,5.5
2022-11-06T17:00,22.1,0,94,23500,9.6
2022-11-06T18:00,22.4,0,1,24500,8.4
2022-11-06T19:00,21.3,0,4,20900,15
2022-11-06T20:00,20.1,0,3,18000,11.2
2022-11-06T21:00,19.7,0,13,19000,13.4
2022-11-06T22:00,20.1,0,4,21300,13
2022-11-06T23:00,20,0,3,21600,14.4
2022-11-07T00:00,20.3,0,6,18300,11.9
2022-11-07T01:00,20.7,0,50,19000,15.2
2022-11-07T02:00,19.7,0,11,16700,10.8
2022-11-07T03:00,20.2,0,22,19900,9.8
2022-11-07T04:00,19.5,0,2,16800,9.1
2022-11-07T05:00,20.1,0,100,17000,6.2
2022-11-07T06:00,19.4,0,40,15400,4.4
2022-11-07T07:00,19.8,0,97,17600,7.9
2022-11-07T08:00,20.8,0,5,17800,12.3
2022-11-07T09:00,22.2,0,4,18200,14.9
2022-11-07T10:00,24.2,0,4,27700,18.5
2022-11-07T11:00,25.3,0,1,45200,19.8
2022-11-07T12:00,25.5,0,0,46900,19.4
2022-11-07T13:00,26,0,0,62200,20.7
2022-11-07T14:00,25.4,0,0,58800,20.8
2022-11-07T15:00,24.7,0,0,65200,20.1
2022-11-07T16:00,24.2,0,0,72300,18.7
2022-11-07T17:00,22.8,0,0,87100,12.5
2022-11-07T18:00,21.3,0,0,90000,12.4
2022-11-07T19:00,19.5,0,0,77800,8.1
2022-11-07T20:00,18.6,0,0,75600,17.8
2022-11-07T21:00,17.9,0,0,89000,21.1
2022-11-07T22:00,15.8,0,0,80800,22.9
2022-11-07T23:00,13.9,0,0,67600,20.1
2022-11-08T00:00,12.7,0,0,53700,22.3
2022-11-08T01:00,11.3,0,0,47200,19.7
2022-11-08T02:00,10.4,0,0,43700,15.1
2022-11-08T03:00,9.6,0,0,39400,11.8
2022-11-08T04:00,8.8,0,0,36700,12.7
2022-11-08T05:00,8.4,0,0,36900,11
2022-11-08T06:00,7.8,0,0,34900,8.4
2022-11-08T07:00,7.8,0,0,35800,10.4
2022-11-08T08:00,9,0,1,36700,13.8
2022-11-08T09:00,10.2,0,3,37600,16.1
2022-11-08T10:00,11.6,0,3,44500,17.9
2022-11-08T11:00,12.8,0,9,52800,20.6
2022-11-08T12:00,13.9,0,2,57800,17.9
2022-11-08T13:00,14.7,0,0,62900,19.2
2022-11-08T14:00,14.9,0,0,73600,19.8
2022-11-08T15:00,15,0,0,77000,18.8
2022-11-08T16:00,13.9,0,0,72500,18.8
2022-11-08T17:00,12.3,0,0,68700,13.8
2022-11-08T18:00,11.4,0,0,72300,14.3
2022-11-08T19:00,10.5,0,0,72600,16.5
2022-11-08T20:00,9.5,0,0,70800,14.5
2022-11-08T21:00,9.1,0,0,68700,17.4
2022-11-08T22:00,8.5,0,0,63300,12.8
2022-11-08T23:00,7.9,0,0,56700,13.9
2022-11-09T00:00,7.2,0,0,54200,16.2
2022-11-09T01:00,6.5,0,0,47800,15.6
2022-11-09T02:00,5.8,0,0,46900,17.1
2022-11-09T03:00,4.9,0,0,46500,14.6
2022-11-09T04:00,4.4,0,1,45700,13
2022-11-09T05:00,3.8,0,100,42400,9.8
2022-11-09T06:00,3.5,0,2,38500,7.6
2022-11-09T07:00,3.8,0,0,37000,9.4
2022-11-09T08:00,5,0,6,39300,12.7
2022-11-09T09:00,6.5,0,7,34200,10.3
2022-11-09T10:00,8.2,0,8,33300,7.8
2022-11-09T11:00,9.6,0,11,36700,3.8
2022-11-09T12:00,11.4,0,7,40700,1.3
2022-11-09T13:00,11.8,0,3,48600,4.7
2022-11-09T14:00,11.6,0,6,42100,8.7
2022-11-09T15:00,11.6,0,7,38300,10.5
2022-11-09T16:00,10.8,0,0,36600,8.4
2022-11-09T17:00,9,0,1,28100,6.6
2022-11-09T18:00,8.3,0,0,25000,4.9
2022-11-09T19:00,8.1,0,0,22400,3.6
2022-11-09T20:00,7.9,0,6,20800,4.9
2022-11-09T21:00,7.9,0,6,20700,3.7
2022-11-09T22:00,7.7,0,6,17700,4.8
2022-11-09T23:00,7.4,0,26,17900,4.3
2022-11-10T00:00,7.1,0,3,16300,4.8
2022-11-10T01:00,6.4,0,4,15700,5.4
2022-11-10T02:00,5.5,0,15,17700,3.6
2022-11-10T03:00,5.6,0,34,21000,2.1
2022-11-10T04:00,5.9,0,5,16500,6
2022-11-10T05:00,6.1,0,3,17500,5.4
2022-11-10T06:00,6.5,0,50,18200,3.6
2022-11-10T07:00,7.1,0,6,21100,5.5
2022-11-10T08:00,8.4,0,42,18300,0.4
2022-11-10T09:00,11.5,0,31,22900,4.2
2022-11-10T10:00,13.9,0,29,27600,8.5
2022-11-10T11:00,15.4,0,10,27300,9.7
2022-11-10T12:00,16.8,0,2,30100,8.8
2022-11-10T13:00,18.1,0,14,30700,10
2022-11-10T14:00,18.7,0,8,30600,9.8
2022-11-10T15:00,19,0,4,33200,11.9
2022-11-10T16:00,17.6,0,13,25800,11.2
2022-11-10T17:00,15.7,0,10,19500,8.1
2022-11-10T18:00,14.8,0,14,17000,4.5
2022-11-10T19:00,14.5,0,9,16100,7.3
2022-11-10T20:00,14.1,0,3,16900,6
2022-11-10T21:00,14,0,15,18900,7
2022-11-10T22:00,13.1,0,78,16400,6.4
2022-11-10T23:00,12.6,0,56,14700,2.3
2022-11-11T00:00,13,0,99,12300,6.9
2022-11-11T01:00,12.8,0,99,15400,6.1
2022-11-11T02:00,12.9,0,100,16900,0.4
2022-11-11T03:00,14.1,0,43,13600,1.8
2022-11-11T04:00,13.7,0,92,12900,5.1
2022-11-11T05:00,13.5,0,100,12200,3.8
2022-11-11T06:00,14,0,100,12700,5.9
2022-11-11T07:00,14.3,0,100,12200,4.5
2022-11-11T08:00,15.5,0,65,13300,3.1
2022-11-11T09:00,17.7,0,46,17000,4
2022-11-11T10:00,18.2,0,100,15100,5.8
2022-11-11T11:00,19.5,0,100,15600,6.4
2022-11-11T12:00,19.5,0,100,15800,8.7
2022-11-11T13:00,17.5,0.4,100,13000,9.9
2022-11-11T14:00,18.1,0,100,13400,15.8
2022-11-11T15:00,18.8,0,100,14300,22.1
2022-11-11T16:00,18.8,0.7,100,13600,20.6
2022-11-11T17:00,18.5,0.7,100,6400,19
2022-11-11T18:00,19.7,6.5,100,7500,27.7
2022-11-11T19:00,19.3,0,100,12000,25.3
2022-11-11T20:00,19.2,1.1,100,8200,22.9
2022-11-11T21:00,19.3,0,100,2400,23.6
2022-11-11T22:00,19.9,0,100,13200,27.9
2022-11-11T23:00,20.2,0,100,15100,27.8
2022-11-12T00:00,19.7,0,100,15700,21.3
2022-11-12T01:00,20.1,0,100,14800,23.7
2022-11-12T02:00,20.5,0,99,14100,22.4
2022-11-12T03:00,20.7,0,13,16300,28.7
2022-11-12T04:00,20.4,0,100,14700,29.9
2022-11-12T05:00,19.9,0,100,14100,25.7
2022-11-12T06:00,20,0,100,13600,16.2
2022-11-12T07:00,19.7,1.1,99,13800,12.4
2022-11-12T08:00,18.7,0,0,19500,24.5
2022-11-12T09:00,19.6,0,8,21300,20.2
2022-11-12T10:00,20.2,0,87,24800,22.5
2022-11-12T11:00,19.9,0,100,31900,24.5
2022-11-12T12:00,20,0,6,35700,23.2
2022-11-12T13:00,21,0,12,34900,21.4
2022-11-12T14:00,21.4,0,9,40300,19.5
2022-11-12T15:00,20.9,0,19,36100,14.5
2022-11-12T16:00,20.5,0,8,37200,8.4
2022-11-12T17:00,20,0,63,37700,5.2
2022-11-12T18:00,18.9,0,4,37700,5.5
2022-11-12T19:00,18.7,0,88,38100,7.6
2022-11-12T20:00,17.7,0,100,32400,3.8
2022-11-12T21:00,17.5,0,1,36900,7.8
2022-11-12T22:00,16.4,0,48,30600,2.4
2022-11-12T23:00,15.9,0,1,28000,4
2022-11-13T00:00,15.4,0,18,27300,5.6
2022-11-13T01:00,16.2,0,100,25700,6.5
2022-11-13T02:00,15.4,0,100,19600,12.5
2022-11-13T03:00,14.6,0,100,21900,12.9
2022-11-13T04:00,13.1,0,100,21600,11.5
2022-11-13T05:00,11.7,0,100,14700,12.6
2022-11-13T06:00,10.5,0,100,17300,13.3
2022-11-13T07:00,9.9,0,100,16100,12
2022-11-13T08:00,9.8,0,100,16000,10.8
2022-11-13T09:00,8.9,0.4,100,17700,20.2
2022-11-13T10:00,8.5,0,100,20900,18.1
2022-11-13T11:00,9.2,0,43,24600,19.1
2022-11-13T12:00,10,0,14,29800,21.6
2022-11-13T13:00,11.1,0,100,36500,25.2
2022-11-13T14:00,11,0,23,42500,23.9
2022-11-13T15:00,11,0,7,45800,24.9
2022-11-13T16:00,10.6,0,12,48700,23.2
2022-11-13T17:00,9.9,0,68,44900,24.5
2022-11-13T18:00,8.8,0,55,39600,23.4
2022-11-13T19:00,7.8,0,6,43300,23.2
2022-11-13T20:00,7.3,0,0,36600,21.7
2022-11-13T21:00,6.3,0,0,31300,19.7
2022-11-13T22:00,5.7,0,0,32100,17.3
2022-11-13T23:00,5.3,0,0,33700,14.2
2022-11-14T00:00,4.7,0,0,36300,14.5
2022-11-14T01:00,4.4,0,0,40000,15.7
2022-11-14T02:00,3.7,0,100,35200,9.1
2022-11-14T03:00,3.5,0,0,32000,13.3
2022-11-14T04:00,3.3,0,0,32300,12.8
2022-11-14T05:00,3.1,0,0,28400,11.5
2022-11-14T06:00,3.5,0,100,32900,13.8
2022-11-14T07:00,3.2,0,0,42200,19
2022-11-14T08:00,3.7,0,4,41900,19.7
2022-11-14T09:00,4.6,0,4,39800,19.2
2022-11-14T10:00,5.6,0,10,41200,19.3
2022-11-14T11:00,6.4,0,7,43400,20.2
2022-11-14T12:00,7.1,0,8,43400,17.8
2022-11-14T13:00,7.7,0,8,46400,16.4
2022-11-14T14:00,7.9,0,16,47500,15.6
2022-11-14T15:00,7.7,0,8,46300,14.8
2022-11-14T16:00,6.9,0,3,44600,14
2022-11-14T17:00,5.5,0,5,45500,11.3
2022-11-14T18:00,4.5,0,5,42000,7.4
2022-11-14T19:00,4,0,3,39000,12.5
2022-11-14T20:00,3.3,0,5,35900,11.3
2022-11-14T21:00,2.6,0,3,35200,4.8
2022-11-14T22:00,2,0,0,34000,5.8
2022-11-14T23:00,1.6,0,1,33500,2.4
2022-11-15T00:00,1,0,3,32300,3.3
2022-11-15T01:00,0.6,0,0,30900,4.3
2022-11-15T02:00,-0.3,0,1,28300,4.1
2022-11-15T03:00,-0.6,0,2,29400,5.7
2022-11-15T04:00,-0.2,0,0,30200,7.6
2022-11-15T05:00,0.4,0,0,27700,7.4
2022-11-15T06:00,0.2,0,100,25300,6.9
2022-11-15T07:00,1.6,0,10,35500,10
2022-11-15T08:00,2.5,0,34,36600,7.6
2022-11-15T09:00,4.2,0,36,43800,10
2022-11-15T10:00,5.2,0,48,39600,10
2022-11-15T11:00,5.7,0,98,38500,11.9
2022-11-15T12:00,6.4,0,99,38000,13.4
2022-11-15T13:00,6.7,0,99,35200,15.9
2022-11-15T14:00,6.5,0,99,29900,14.8
2022-11-15T15:00,6.2,0,100,29700,14.7
2022-11-15T16:00,6.4,0,100,27900,15.5
2022-11-15T17:00,6.7,0,100,26300,11.2
2022-11-15T18:00,6.7,0,100,24300,14.3
2022-11-15T19:00,6,0.7,100,13300,13.4
2022-11-15T20:00,4.4,1.1,100,14800,18.1
2022-11-15T21:00,3.1,2.2,100,4900,19.3
2022-11-15T22:00,3.3,1.4,100,7400,20.6
2022-11-15T23:00,3.7,4.3,100,5900,20
2022-11-16T00:00,4.4,0.7,100,10700,20.5
2022-11-16T01:00,5,0.7,100,12600,21.8
2022-11-16T02:00,5.8,0.4,100,13600,20.1
2022-11-16T03:00,6.4,7.6,100,5500,15.8
2022-11-16T04:00,6.8,1.1,100,14000,16.5
2022-11-16T05:00,6.7,0,100,13100,14.2
2022-11-16T06:00,6.1,0,100,12500,15.2
2022-11-16T07:00,5.3,0,100,13300,17.4
2022-11-16T08:00,4.8,0,100,13700,16.1
2022-11-16T09:00,4.5,0,100,13900,18.7
2022-11-16T10:00,5.2,0,100,15300,15.7
2022-11-16T11:00,7.7,0,41,18800,16.5
2022-11-16T12:00,8.5,0,100,22900,22
2022-11-16T13:00,9.3,0,100,26800,22.1
2022-11-16T14:00,9.6,0,100,28400,18.8
2022-11-16T15:00,9.1,0,100,32800,20
2022-11-16T16:00,7.8,0,100,32700,18.2
2022-11-16T17:00,6.8,0,100,35100,18.8
2022-11-16T18:00,6.6,0,100,35400,14.3
2022-11-16T19:00,6.4,0,100,36300,16.3
2022-11-16T20:00,5.4,0,59,33500,16.2
2022-11-16T21:00,5,0,67,34900,18.4
2022-11-16T22:00,4.3,0,67,32600,15.9
2022-11-16T23:00,4.1,0,29,30800,15.6
2022-11-17T00:00,3.6,0,100,30500,11.5
2022-11-17T01:00,3,0,100,29500,16.4
2022-11-17T02:00,2.4,0,2,27100,13.1
2022-11-17T03:00,2.1,0,7,26900,14
2022-11-17T04:00,2.4,0,54,28300,15.8
2022-11-17T05:00,2.6,0,97,29300,17.2
2022-11-17T06:00,2.3,0,100,27700,17.1
2022-11-17T07:00,2.2,0,99,29500,17.4
2022-11-17T08:00,2.8,0,99,28800,18.4
2022-11-17T09:00,3.8,0,85,30500,18.5
2022-11-17T10:00,5.2,0,90,35900,22
2022-11-17T11:00,6.2,0,19,38300,24.9
2022-11-17T12:00,7,0,39,41000,25.3
2022-11-17T13:00,7.9,0,24,46900,23.9
2022-11-17T14:00,7.7,0,27,46400,26.3
2022-11-17T15:00,7.1,0,37,48200,27.9
2022-11-17T16:00,6,0,18,44500,24.6
2022-11-17T17:00,5.1,0,2,48300,20.5
2022-11-17T18:00,4.4,0,48,41700,18.8
2022-11-17T19:00,4.3,0,41,41700,16.5
2022-11-17T20:00,3.9,0,1,36800,12.4
2022-11-17T21:00,3.6,0,2,40200,12.9
2022-11-17T22:00,3.2,0,96,34700,13.7
2022-11-17T23:00,3,0,72,36400,12.3
2022-11-18T00:00,2.7,0,9,34700,11.5
2022-11-18T01:00,2,0,4,30600,12.4
2022-11-18T02:00,1.4,0,0,30000,13.2
2022-11-18T03:00,1,0,0,24200,12.9
2022-11-18T04:00,0.5,0,0,23700,13.1
2022-11-18T05:00,0.4,0,0,23700,13.5
2022-11-18T06:00,0.5,0,0,26300,13.7
2022-11-18T07:00,0.2,0,0,25400,13.4
2022-11-18T08:00,1.7,0,0,27000,15.1
2022-11-18T09:00,3.1,0,5,32500,18.8
2022-11-18T10:00,4.3,0,0,40100,23.3
2022-11-18T11:00,5.2,0,19,42000,22.2
2022-11-18T12:00,6,0,37,49600,23.3
2022-11-18T13:00,6.4,0,31,55600,26.5
2022-11-18T14:00,6.5,0,23,55700,26.1
2022-11-18T15:00,6.5,0,15,58800,25.8
2022-11-18T16:00,5.6,0,5,55800,26.1
2022-11-18T17:00,5,0,0,50100,24.1
2022-11-18T18:00,4.7,0,0,49600,18.9
2022-11-18T19:00,5.1,0,75,48400,25
2022-11-18T20:00,4.2,0,99,28000,34.4
2022-11-18T21:00,3.2,0,67,21500,26.2
2022-11-18T22:00,2.8,0,0,21700,15.5
2022-11-18T23:00,2.7,0,0,34100,15.2
2022-11-19T00:00,2,0,0,38400,16
2022-11-19T01:00,1.1,0,0,40200,16.6
2022-11-19T02:00,-0.1,0,100,36400,13.3
2022-11-19T03:00,-0.5,0,100,31100,11.6
2022-11-19T04:00,-1.3,0,3,31700,9.3
2022-11-19T05:00,-1.3,0,0,29200,9.6
2022-11-19T06:00,-2.5,0,0,32100,8
2022-11-19T07:00,-2.5,0,0,35300,12.4
2022-11-19T08:00,-0.4,0,100,31300,14.7
2022-11-19T09:00,0.7,0,2,33700,16.9
2022-11-19T10:00,1.8,0,0,38300,19.8
2022-11-19T11:00,2.7,0,5,40300,20.1
2022-11-19T12:00,3.5,0,4,48000,19.8
2022-11-19T13:00,4.3,0,28,50400,21.6
2022-11-19T14:00,4.5,0,2,53200,21.2
2022-11-19T15:00,4.2,0,4,51200,22.2
2022-11-19T16:00,3.6,0,0,52800,22.1
2022-11-19T17:00,2.8,0,0,48300,11.1
2022-11-19T18:00,2.5,0,0,50900,8.9
2022-11-19T19:00,2.5,0,0,45500,11.5
2022-11-19T20:00,3,0,0,47800,11.2
2022-11-19T21:00,2.3,0,0,38900,9.6
2022-11-19T22:00,2.2,0,0,38000,9.3
2022-11-19T23:00,1.3,0,0,33600,7.6
2022-11-20T00:00,1.7,0,4,32000,7.8
2022-11-20T01:00,1.9,0,3,27800,13.6
2022-11-20T02:00,0.9,0,3,34300,11.5
2022-11-20T03:00,0.3,0,0,39100,8.9
2022-11-20T04:00,-0.3,0,8,35200,13.6
2022-11-20T05:00,0.5,0,0,45000,13
2022-11-20T06:00,0.5,0,0,54900,19.7
2022-11-20T07:00,1.1,0,0,59600,23.3
2022-11-20T08:00,1.2,0,42,55200,26.7
2022-11-20T09:00,1.5,0,23,51800,30
2022-11-20T10:00,1.4,0,18,52400,30.4
2022-11-20T11:00,2,0,38,56300,31.9
2022-11-20T12:00,2.3,0,43,56200,31.1
2022-11-20T13:00,2.5,0,42,63200,31.5
2022-11-20T14:00,2.2,0,43,61400,29.7
2022-11-20T15:00,1.9,0,40,66600,26.3
2022-11-20T16:00,1.3,0,8,67400,25.5
2022-11-20T17:00,0.3,0,29,66600,15.5
2022-11-20T18:00,-0.3,0,3,58800,18
2022-11-20T19:00,-0.8,0,4,57100,19.1
2022-11-20T20:00,-1,0,3,55400,15.2
2022-11-20T21:00,-2.2,0,1,49100,13.6
2022-11-20T22:00,-2.9,0,1,47700,14.3
2022-11-20T23:00,-3,0,0,44300,11.6
2022-11-21T00:00,-3.2,0,0,43500,10.9
2022-11-21T01:00,-3.4,0,0,42300,10.9
2022-11-21T02:00,-4.2,0,0,38600,7.5
